############# ☆ Tactics Ogre de Endless Battle Vana Edition ☆ #############
#
#           _,ィ､ _r､__
#         .ﾍｰ  i｀/　｀i_         weapon list ver1.73
#      /ヾ、ヽ i /　　／ヽ        (last update : 2008/7/14)
#    ｨ､〉>  ￣￣　￣ ｀く_ゝ、
#   },>/ 　　　　 ､　　 ヽ_／ヽ   Modified by Clare Harmolare & Vana
#  ┌!/ /   ｉ「i ヽ  ヽ  ヽ  }
#   Ｙ /  l ハ | l l   l   ',_ゝ  Clare Harmolare - http://ogre.s1.xrea.com/
# 　｜｜  ﾊ/  ﾍl  ll   l    l     vana - http://www.usamimi.info/~antique/
#　 l ｜ /_    l   lﾍ  l    l     304 - naiyo-	!!!ハイランダーの必要アイテムが未実装だよー　ソニックブーム　追加するよー
#   l ｜//7ﾍ  　 テ=,Vl|    l
#　 ｜ V| Lﾉ  　 {_ ハト    |
# 　｜ ||    .        |ｿ    ﾘ
#    l |ヽ   ._      ｲ||   /
#　  ｜レl＼       ／ﾉ||　｜
#     l  レ ' -┬ '／ ﾚ 　｜
#
##--> Explanation
# ---------------------------------------------------------------------------
#  補助合成魔法没った＼(^o^)／
#  補助魔法は俺が作る(ｷﾘｯ by304
# ---------------------------------------------------------------------------
#
##--> 各要素
# ---------------------------------------------------------------------------
#  "番号"=>"武器名(0),攻(1),命(2),回数(3),消費(4),値(5),
#  店売りフラグ(6),特殊効果(7),獲得率(8),画像(9),防具(10),カテゴリーフラグ(11),
#  武器種別,特殊技(13)",図鑑用カテゴリー(14),ダメージリダクション(15),回避(16),トレジャー袋でドロップOK(17)　※0、空白は不可　1はOK　2は条件付OK 判定時、25％の確率でOK　3も同様　判定時、50％の確率でOK
#
# ---------------------------------------------------------------------------
#
#
##--> 武器種別
# ---------------------------------------------------------------------------
#  e001：剣　e002：斧　e003：槌　e004：爪　e005：扇　e006：杖　e007：槍
#　e008：鞭　e009：弓　e010：吹き矢　e011：銃　e012：刀　e013：突剣　e014：その他
#  ef001:回数補正
#両手判定は[7]でチェックせよ
#
# ---------------------------------------------------------------------------
#
##--> 特殊技
# ---------------------------------------------------------------------------
#  魔法とか技とか装備品に秘められし効果
# ---------------------------------------------------------------------------
#
##--> カテゴリーフラグ
# ---------------------------------------------------------------------------
#　0：装備品　1：攻撃魔法　2：補助魔法　3：回復魔法　4：合成魔法　5：技
#　6：攻撃特殊　7：補助特殊　8：回復特殊　9：道具
# ---------------------------------------------------------------------------
#
##--> 店売りフラグ
# ---------------------------------------------------------------------------
#  2=不可  7=可  8=メルフィ
# ---------------------------------------------------------------------------
#
##--> 図鑑用カテゴリー
# ---------------------------------------------------------------------------
#　A01：ALL　A02：武器　A03：防具
#　A10：剣　A11：斧　A12：槌　A13：爪　A14：扇　A15：杖　A16：槍　A17：人形　A18：鞭
#　A19：弓　A20：吹き矢　A21：銃　A22：刀　A23：突剣　A24：魔法　A25：特殊
#　A26：必殺技　A27：頭防具　A28：体防具　A29：盾　A30：装飾品　A31：その他　A32：本
#  A33：道具
# ---------------------------------------------------------------------------
#
#
%WEAPON_LIST=(
#####剣派生
#ミニマムダガー派生
"gaab"=>"ヴァジュラ,4800,100,4,200,40000,2,!04!11!21!27!1y03,,55,,0,e004,,A01A02A13,,,1",
#####弓
#ショートボウ派生
"h"=>"ショートボウ,850,65,4,45,10000,7,!10!1a!E0200,30,56,,0,e009,,A01A02A19,,,1",
"ha"=>"グレートボウ,1700,70,4,70,20000,2,!11!1a!E0201,10,57,,0,e009,,A01A02A19,,,1",
"haa"=>"シャーウッド,3000,75,4,115,50000,2,!11!53!1a!6d!E0202,2,63,,0,e009,,A01A02A19,,,1",
"haaa"=>"イティバル,4266,80,4,155,90000,2,!04!11!21!1a!E0203,,64,,0,e009,,A01A02A19,,,1",
"haab"=>"混沌の弓,4018,80,4,140,100000,2,!05!11!2f!1a!E0203,,65,,0,e009,,A01A02A19,,,1",
"haac"=>"シールドボウ,4500,80,4,150,95000,2,!11!26!1a!E0202,,58,,0,e009,,A01A02A19,,,1",
"haad"=>"ライトニングボウ,9000,75,2,165,105000,2,!00!11!21!1a!E0203,,59,,0,e009,,A01A02A19,,,1",
"hab"=>"バルダーボウ,2600,75,4,100,40000,2,!11!1a!E0202,2,58,,0,e009,,A01A02A19,,,1",
"haba"=>"雷神の弓,4060,85,4,170,80000,2,!00!11!22!1a!E0203,,59,,0,e009,,A01A02A19,,,1",
"habb"=>"凍土の弓,4020,85,4,165,80000,2,!03!11!25!1a!E0203,,62,,0,e009,,A01A02A19,,,1",
"habc"=>"砂塵の弓,3940,85,4,155,80000,2,!02!11!24!1a!E0203,,61,,0,e009,,A01A02A19,,,1",
"habd"=>"烈火の弓,3900,85,4,150,80000,2,!01!11!23!1a!E0203,,60,,0,e009,,A01A02A19,,,1",

#弓　レア
"2000a"=>"ガルーダの弓,2060,95,9,280,380000,2,!00!11!22!1a!E0205,,59,,0,e009,,A01A02A19,,,",
"2000b"=>"イシュキミリの弓,1020,105,20,295,460000,2,!03!11!25!1a!E0205,,62,,0,e009,,A01A02A19,,,",
"2000c"=>"クピドの弓,19200,95,1,340,580000,2,!11!24!1a!E0205,,58,,0,e009,,A01A02A19,,,",
"2000d"=>"波夷羅の弓,21000,105,1,320,480000,2,!04!11!23!1a!E0205,,59,,0,e009,,A01A02A19,,,",
"2000e"=>"センテオトルの弓,21500,125,1,330,680000,2,!03!11!23!1a!E0205,,62,,0,e009,,A01A02A19,,,",
"ub2gb"=>"ジィルガの魔弓,11000,90,2,250,530000,2,!05!11!20!2e!1a!E0205,,140,,0,e009,,A01A02A19,,,",
"ub2gc"=>"クレシェンテ,11000,90,2,250,530000,2,!04!11!21!2c!1a!E0205,,141,,0,e009,,A01A02A19,,,",

"焔魔"=>"焔魔,9200,150,2,180,480000,2,!01!10!21!24!27!1y00,,s0,,0,e001,,A01A02A10,,,",
"金毘羅"=>"金毘羅,9600,90,2,220,480000,2,!02!10!20!25!26!1y00,,s0,,0,e001,,A01A02A10,,,",
"伊舎那"=>"伊舎那,22000,90,1,240,480000,2,!03!11!20!22!4b!1y00,,s0,,0,e001,,A01A02A10,,,",
"羅刹"=>"羅刹,19500,110,1,250,480000,2,!05!10!21!23!27!1y07,,s0,,0,e012,,A01A02A22,,,",
"阿修羅"=>"阿修羅,21000,90,1,240,480000,2,!01!11!21!24!28!1y07,,s0,,0,e012,,A01A02A22,,,",
"毘沙門"=>"毘沙門,6700,130,3,240,480000,2,!03!11!27!2b!2c!1y03,,s0,,0,e004,,A01A02A13,,,",
"戦捺羅"=>"戦捺羅,22200,70,1,250,480000,2,!03!11!23!26!28!1y01,,s0,,0,e002,,A01A02A11,,,",
"伐折羅"=>"伐折羅,21300,90,1,240,480000,2,!00!11!20!23!25!1e!1y04,,s0,,0,e007,,A01A02A16,,,",
"金剛杵"=>"金剛杵,19700,70,1,200,480000,2,!00!10!21!22!2c!1y02,,s0,,0,e003,,A01A02A12,,,",
"娑伽羅"=>"娑伽羅,14000,110,1,200,480000,2,!05!10!20!21!29!2a!2e!2f!1y02,,s0,,0,e003,,A01A02A12,,,",
"羅吼"=>"羅吼,17800,150,1,190,480000,2,!05!10!23!25!27!1g!E0208,,s0,,0,e010,,A01A02A20,,,",


#ボウガン派生
"i"=>"ボウガン,1800,80,2,60,19000,6,!11!1a!E0206,30,66,,0,e009,,A01A02A19,,,1",
"ia"=>"コンポジットボウ,4300,65,2,90,35000,2,!11!1a!E0207,10,67,,0,e009,,A01A02A19,,,1",
"iaa"=>"ツインクロスボウ,6400,70,2,120,51000,2,!11!1a!E0208,2,68,,0,e009,,A01A02A19,,,1",
"iaaa"=>"タスラム,8300,70,2,150,70000,2,!05!11!20!2a!1a!56!E0209,,70,,0,e009,,A01A02A19,,,1",
"iaab"=>"セントクロスボウ,16200,70,1,140,67000,2,!04!11!21!1a!E0209,,69,,0,e009,,A01A02A19,,,1",
#####槍
#スピア派生
"j"=>"スピア,2500,75,2,50,6000,7,!11!1e!1y04,30,71,,0,e007,,A01A02A16,,,1",
"ja"=>"スレンダースピア,4200,75,2,75,18000,2,!11!1e!1y04,10,77,,0,e007,,A01A02A16,,,1",
"jaa"=>"バルダースピア,5900,75,2,90,54000,2,!11!1e!1y04,2,76,,0,e007,,A01A02A16,,,1",
"jaaa"=>"アースジャベリン,10000,79,2,150,162000,2,!02!11!1e!1y04,,78,,0,e007,,A01A02A16,,,1",
"jaab"=>"ヴォルケイトス,10000,79,2,150,162000,2,!01!11!1e!1y04,,74,,0,e007,,A01A02A16,,,1",
"jaac"=>"サンダースピア,10000,72,2,150,162000,2,!00!11!2a!1e!1y04,,75,,0,e007,,A01A02A16,,,1",
"jaad"=>"ベンティスカ,10000,79,2,150,162000,2,!03!11!1e!1y04,,79,,0,e007,,A01A02A16,,,1",
"jb"=>"ショートスピア,4700,77,2,80,12000,2,!11!1e!1y04,10,72,,0,e007,,A01A02A16,,,1",
"jba"=>"トライデント,7000,77,2,110,24000,2,!11!1e!1y04,2,73,,0,e007,,A01A02A16,,,1",
"jbaa"=>"竜騎士の槍,10500,70,2,160,48000,2,!11!28!1e!1y04,,73,,0,e007,,A01A02A16,,,1",
"jbab"=>"ホワイトランス,24000,43,1,280,2,2,!04!11!21!28!27!1e!1y04,,89,,0,e007,,A01A02A16,,,1",
"jbac"=>"アダマントランス,21000,61,1,250,72000,2,!01!11!20!2c!27!1e!1y04,,74,,0,e007,,A01A02A16,,,1",
#####鞭
#レザーウィップ派生
"k"=>"レザーウィップ,3900,120,1,50,12000,6,!11!1f!1y05,30,80,,0,e008,,A01A02A18,,,1",
"ka"=>"獣臣のムチ,7000,120,1,70,42000,2,!11!1f!1y05,10,81,,0,e008,,A01A02A18,,,1",
"kaa"=>"雷神のムチ,8400,120,1,90,72000,2,!00!11!1f!1y05,2,82,,0,e008,,A01A02A18,,,1",
"kaaa"=>"ホーリーコメット,13800,120,1,100,102000,2,!04!11!21!1f!1y05,,83,,0,e008,,A01A02A18,,,1",
"kb"=>"破魔のムチ,7200,120,1,75,36000,2,!11!1f!1y05,10,84,,0,e008,,A01A02A18,,,1",
"kba"=>"ラプチャーローズ,11000,120,1,95,60000,2,!05!11!20!1f!1y05,2,85,,0,e008,,A01A02A18,,,1",
"kbaa"=>"ブラッドウィップ,14800,120,1,105,84000,2,!05!11!20!1f!1y05,,86,,0,e008,,A01A02A18,,,1",
#槍
"1ga"=>"コルヌリコルヌ,4350,77,3,100,44000,2,!11!25!1e!1y04,23,87,,0,e007,,A01A02A16,,,1",
"1gaa"=>"ロンギヌス,5200,77,3,120,100000,2,!04!11!22!1e!1y04,,88,,0,e007,,A01A02A16,,,1",
"1gaaa"=>"ホーリーランス,7000,77,3,160,190000,2,!04!11!21!1e!1y04,,89,,0,e007,,A01A02A16,,,1",
"1gab"=>"イービルスピア,5200,77,3,120,110000,2,!05!11!24!1e!1y04,,90,,0,e007,,A01A02A16,,,1",
"1gaba"=>"ブリューナク,7000,71,3,160,230000,2,!05!11!20!2d!1e!56!1y04,,91,,0,e007,,A01A02A16,,,1",
#にぎりがくさい剣
"1ha"=>"にぎりがくさい剣,300,60,10,40,1000,2,!10!54!6d!1y00,0.1,92,,0,e001,,A01A02A10,,,2",
#"1haa"=>"オウガブレード,24000,40,1,220,260000,2,!05!10!21!23!25!27!51!6d!1y00,,93,,0,e001,,A01A02A10,,",
#"1haaa"=>"ブリュンヒルド,18000,120,1,160,250000,2,!04!10!22!24!27!1y00,,94,,0,e001,,A01A02A10,,",
#"1hab"=>"オラシオン,17500,100,1,170,240000,2,!04!10!21!23!24!50!6d!1y00,,95,,0,e001,1caa,A01A02A10,,",
#"1haba"=>"アンビシオン,18400,115,1,165,230000,2,!04!10!22!25!27!1y00,,96,,0,e001,,A01A02A10,,",
#"1hac"=>"クラウ・ソ\ラス,18000,120,1,170,210000,2,!04!10!21!24!1y00,,97,,0,e001,,A01A02A10,,",
#"1haca"=>"ノーブルファー,19000,120,1,170,200000,2,!10!21!25!1y00,,98,,0,e001,,A01A02A10,,",
#"1had"=>"アンサラー,18400,120,1,180,220000,2,!05!10!29!20!25!56!1y00,,99,,0,e013,,A01A02A10,,",
#"1hada"=>"フラガラッハ,19600,112,1,180,190000,2,!05!11!28!29!56!1y00,,100,,0,e001,,A01A02A10,,",
#20190524 弱化修正 20190527 再調整
"1haa"=>"オウガブレード,20000,40,1,300,260000,2,!05!10!21!23!25!27!51!6d!1y00,,93,,0,e001,,A01A02A10,,",
"1haaa"=>"ブリュンヒルド,18000,120,1,210,250000,2,!04!10!22!24!27!1y00,,94,,0,e001,,A01A02A10,,",
"1hab"=>"オラシオン,14500,100,1,270,240000,2,!04!10!21!23!24!50!6d!1y00,,95,,0,e001,1caa,A01A02A10,,",
"1haba"=>"アンビシオン,18400,115,1,240,230000,2,!04!10!22!25!27!1y00!6d,,96,,0,e001,,A01A02A10,,",
"1hac"=>"クラウ・ソ\ラス,18000,120,1,220,210000,2,!04!10!21!24!1y00,,97,,0,e001,,A01A02A10,,",
"1haca"=>"ノーブルファー,16000,120,1,220,200000,2,!10!21!25!1y00,,98,,0,e001,,A01A02A10,,",
"1had"=>"アンサラー,18400,120,1,230,220000,2,!05!10!29!20!25!56!1y08,,99,,0,e013,,A01A02A23,,",
"1hada"=>"フラガラッハ,19600,112,1,230,190000,2,!05!11!28!29!56!1y00,,100,,0,e001,,A01A02A10,,",

#20190527 アンビシオン性能変化
"ub1haba"=>"アンビシオン,18400,115,1,240,230000,2,!04!05!10!22!25!27!1y00!6d,,96,,0,e001,,A01A02A10,,",

#ゲルゲルゲルゲ
"1ia"=>"ゲルゲの吹き矢,10000,100,1,60,40000,2,!10!2d!1g!1y06!E0206,0.65,101,,0,e010,,A01A02A20,,,1",
"1iaa"=>"ダークダーツ,14900,115,1,100,60000,2,!05!10!20!29!1g!1y06!E0207,,101,,0,e010,,A01A02A20,,,1",
#番外
"s"=>"マリオネット,1100,120,4,60,30000,6,!11!1p,30,102,,0,e014,,A01A02A17,,,1",
"sa"=>"フール,2200,120,4,90,50000,2,!11!1p,10,103,,0,e014,,A01A02A17,,,1",
"saa"=>"ヘブンズドール,3300,120,4,130,70000,2,!04!11!1p,2,104,,0,e014,,A01A02A17,,,1",
"saaa"=>"リア・ファル,4250,120,4,180,90000,2,!04!11!29!1p,,105,,0,e014,,A01A02A17,,,1",
"saab"=>"ドールオブカース,3000,120,6,180,100000,2,!05!11!29!2c!1p,,106,,0,e014,,A01A02A17,,,1",
"saac"=>"サモンドール,17000,100,1,175,60000,2,!02!11!21!26!1h!31!1p,,337,,0,e014,,A01A02A17,,,1",
#番外
"t"=>"フランシスカ,6000,72,1,70,15000,7,!10!1y01,30,107,,0,e002,,A01A02A11,,,1",
"ta"=>"バルダーアックス,8500,72,1,100,25000,2,!11!1y01,10,108,,0,e002,,A01A02A11,,,1",
"taa"=>"溶岩の斧,12000,72,1,130,35000,2,!01!11!1y01,2,109,,0,e002,,A01A02A11,,,1",
"taaa"=>"プロクス,15000,72,1,170,45000,2,!01!11!1y01,,110,,0,e002,,A01A02A11,,,1",
"taaaa"=>"グラムロック,20000,72,1,200,55000,2,!01!11!28!1y01,,111,,0,e002,,A01A02A11,,,1",
"taaab"=>"凍てついた戦斧,20000,72,1,200,55000,2,!03!11!28!1y01,,112,,0,e002,,A01A02A11,,,1",
"taaac"=>"地竜の戦斧,20000,72,1,200,55000,2,!02!11!28!1y01!E0110,,113,,0,e002,,A01A02A11,,,1",
"tb"=>"ヘビーアックス,9000,72,1,100,20000,2,!11!1y01,10,114,,0,e002,,A01A02A11,,,1",
"tba"=>"暗黒の戦斧,11800,72,1,130,25000,2,!05!11!1y01,2,115,,0,e002,,A01A02A11,,,1",
"tbaa"=>"イービルアックス,15000,72,1,160,30000,2,!05!11!1y01,,116,,0,e002,,A01A02A11,,,1",
"tbaaa"=>"ブラッドクリーバ,19000,79,1,180,35000,2,!05!10!28!1y01,,116,,0,e002,,A01A02A11,,,1",
#"2bj"=>"月花地霊斬,1100,20,1,110,80000,2,!20!2e!23!30!6w!6d,,334,,5,e002e003e004e007,!x20!x2e!x23!x30!x6w!x6d,A01A02A26,,",
#64
"2fi"=>"のーでーた,10500,100,2,220,600000,2,,,334,,0,,,,",
"2fj"=>"のーでーた,6000,72,3,150,260000,2,,,0,,0,,,,",
#"2fk"=>"ペリダートソ\ード,8000,120,2,150,90000,2,!03!10!20!24!1y00,,124,,0,e001,,A01A02A10,,",
#"2fl"=>"ニフリートソ\ード,7900,105,2,170,90000,2,!03!10!20!27!1y00,,125,,0,e001,,A01A02A10,,",
#"2fm"=>"金剛刀,7800,105,2,170,90000,2,!02!10!22!26!1y07,,126,,0,e012,,A01A02A22,,",
"2fn"=>"王錫,5000,120,1,100,2250000,2,!10!15,,127,13,0,e006,,A01A02A15,,,3",
#ペリダートを突剣に変更
"2fk"=>"ペリダートソ\ード,8500,120,2,145,90000,2,!03!10!20!24!1y08,0.4,124,,0,e013,,A01A02A10,,,3",
"2fl"=>"ニフリートソ\ード,8200,110,2,160,90000,2,!03!10!20!27!1y00,0.4,125,,0,e001,,A01A02A10,,,3",
"2fm"=>"金剛刀,8400,105,2,165,90000,2,!02!10!22!26!1y07,0.4,126,,0,e012,,A01A02A22,,,3",
"2fo"=>"ガラントくん,5050,120,4,180,40000,2,!11!29!2a!1p,0.1,128,,0,e014,,A01A02A17,,,2",
"2fq"=>"ファイアクレスト,0,19,1,9999,600000,2,!11!1m,,130,,0,,,A01A03A31,1000,,",
"2fr"=>"ドリームクラウン,6000,72,3,150,600000,2,!1m,,0,,0,,,A01A03A27,,",
